﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Dybdemåling nr;Startdato;Bunddybde (m);Sigtdybde (m);Springlag;Springlag startdybde (m);Springlag slutdybde (m);Sigt til bund;Højdereference;Referencekote (m);Målt vandstand (m);Vandstandskote (m);Kvalitetsmærke
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;13-01-1998;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/287c7e05-ce38-4446-984a-8b0314ca2d82;Aktivitetssted;32;664937;6067429;1;13-01-1998 10:30:00 +01:00;9999;2,3;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;05-05-1997;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/894fdb7d-efc8-44cd-a4b9-a02f4526042d;Aktivitetssted;32;664937;6067429;1;05-05-1997 12:30:00 +02:00;9999;1,8;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;13-01-1998;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b2e9cc13-1f56-452b-9ecb-8e18c5ff22d2;Aktivitetssted;32;666003;6065651;1;13-01-1998 10:30:00 +01:00;3,1;2,3;;;;Nej;DNN;9999999;9999988,255000241;10,744999758899212;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;20-11-2001;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0ef7bc13-1dd1-4a7c-af5e-134638375637;Aktivitetssted;32;664937;6067429;1;20-11-2001 10:30:00 +01:00;9999;2,9;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;09-01-1990;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c8624264-15fa-4359-932e-9eba74056b76;Aktivitetssted;32;666003;6065651;1;09-01-1990 09:30:00 +01:00;2,8;1,5;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;29-10-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7eaebc97-af99-4a7e-acd1-84a4eb5a260b;Aktivitetssted;32;666003;6065651;1;29-10-1991 11:30:00 +01:00;3,4;1,65;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;09-01-1990;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/dc9cf799-422a-4f13-a8ad-7a582f492759;Aktivitetssted;32;665547;6067368;1;09-01-1990 09:00:00 +01:00;9999;1,3;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;13-11-1989;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ddc55063-bca9-4805-8f47-d7ee8983a5d4;Aktivitetssted;32;665547;6067368;1;13-11-1989 12:15:00 +01:00;2,7;2,7;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;19-06-1989;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c1400c58-a41c-4d4f-b418-3a4db77a6f89;Aktivitetssted;32;666003;6065651;1;19-06-1989 12:40:00 +02:00;3;1,75;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;02-06-1992;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c78e58df-84de-473c-9212-aa198ae2e411;Aktivitetssted;32;665547;6067368;1;02-06-1992 11:25:00 +02:00;2,6;2,6;;;;Ja;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;23-09-1999;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ffbb998b-d1fa-4528-af2c-33eb6d480c6d;Aktivitetssted;32;664937;6067429;1;23-09-1999 12:20:00 +02:00;9999;3,9;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;19-04-1994;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/82daa31f-35ac-4d9a-a286-608babe61d66;Aktivitetssted;32;666003;6065651;1;19-04-1994 11:30:00 +02:00;2,5;1,4;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;23-04-1992;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e37c51c3-ce43-4983-979b-2efb8fd451d3;Aktivitetssted;32;665547;6067368;1;23-04-1992 12:15:00 +02:00;1,55;0,92;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;13-07-1992;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8ec7a156-b8f5-4a8e-a4c2-403f49f7987c;Aktivitetssted;32;666003;6065651;1;13-07-1992 12:30:00 +02:00;2,6;1,3;;;;Nej;;;;;2
Station;64000213;Røgbølle Sø - st 54.35.15;32;665889;6065463;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;30-08-2006;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a646a79a-cea8-46b3-a226-3a0a4582899f;Aktivitetssted;32;665889;6065463;1;30-08-2006 11:00:00 +02:00;1,8;1,8;;;;Ja;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;01-07-1992;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/43f40455-f5fa-43fe-9486-b9168a6fdf4d;Aktivitetssted;32;665547;6067368;1;01-07-1992 11:50:00 +02:00;1,4;1;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;19-08-1986;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9a0ef51e-fbb4-42b6-ab64-34b0f8e65534;Aktivitetssted;32;666003;6065651;1;19-08-1986 10:45:00 +02:00;1,3;1,3;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;12-02-1992;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/52af94b0-2721-48d5-a126-54014d5df885;Aktivitetssted;32;666003;6065651;1;12-02-1992 13:30:00 +01:00;2,7;1,3;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;11-04-2007;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ec6f195e-eb1f-4167-8d82-306d705f77fc;Aktivitetssted;32;666003;6065651;1;11-04-2007 12:45:00 +02:00;3;3;;;;Ja;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;06-06-1989;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6ea5a9c0-82ea-476a-93be-95d537a00e2b;Aktivitetssted;32;665547;6067368;1;06-06-1989 12:15:00 +02:00;3,2;3,2;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;08-01-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1ccd7921-8347-4ccc-b705-8d9b452f1f72;Aktivitetssted;32;666003;6065651;1;08-01-1991 10:50:00 +01:00;3,1;1,95;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;04-09-1990;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8794c3ce-e009-406f-a660-6f9662c0c455;Aktivitetssted;32;665547;6067368;1;04-09-1990 14:30:00 +02:00;1,8;1,8;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;05-08-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b1355951-280f-4885-9fcd-d43f4a705a12;Aktivitetssted;32;666003;6065651;1;05-08-1996 14:00:00 +02:00;3;1,8;;;;Nej;DNN;9999999;9999988,450000236;10,549999764189124;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;30-08-2006;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a4372eb8-40ff-440a-92f7-10f692d270c8;Aktivitetssted;32;666003;6065651;1;30-08-2006 11:00:00 +02:00;2,9;2,9;;;;Ja;DNN;9999999;9999998,893700002;0,10629999823868275;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;05-05-1992;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2b0169b3-b312-47c6-8885-1fcc34e4f59d;Aktivitetssted;32;665547;6067368;1;05-05-1992 11:50:00 +02:00;2;2;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;30-08-1999;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6dfaa427-3ab3-4857-90a7-ebe44b8fffd1;Aktivitetssted;32;666003;6065651;1;30-08-1999 10:30:00 +02:00;3,1;2,1;;;;Nej;DNN;9999999;9999988,340000238;10,659999761730433;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;06-08-2007;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9c8bd5ec-fb1b-454f-b3eb-dfd66a24778d;Aktivitetssted;32;666003;6065651;1;06-08-2007 12:10:00 +02:00;3,1;2,6;;;;Nej;DVR90;9999999;9999988,140000243;10,859999757260084;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;09-12-1992;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fa0b29ce-5255-4fb0-bb5b-455d2bd06160;Aktivitetssted;32;665547;6067368;1;09-12-1992 11:40:00 +01:00;1,85;1,85;;;;Ja;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;19-04-1995;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/83cf01c9-55ed-4ee8-84ab-9d6337bb4b49;Aktivitetssted;32;664937;6067429;1;19-04-1995 10:00:00 +02:00;9999;1,3;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;20-02-1989;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7e0b9513-fa5f-4ae6-884b-17bab2aec9b6;Aktivitetssted;32;666003;6065651;1;20-02-1989 13:45:00 +01:00;3,1;1;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;17-06-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5fcc6838-6ec6-43d6-be58-541f91314ac5;Aktivitetssted;32;664937;6067429;1;17-06-1996 13:20:00 +02:00;9999;2,5;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;20-09-1994;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e333d8e9-918c-4864-8d44-0db03bd6784f;Aktivitetssted;32;666003;6065651;1;20-09-1994 13:10:00 +02:00;2,6;2,3;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;04-09-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/40415aaf-2dd0-43a3-9f5b-a594758dd580;Aktivitetssted;32;666003;6065651;1;04-09-1991 11:50:00 +02:00;2,8;1,2;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;30-04-1990;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/43a8729c-fc3a-417b-8f2f-8a1fc93464b4;Aktivitetssted;32;665547;6067368;1;30-04-1990 12:25:00 +02:00;1,4;1,4;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;21-08-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2e5a9c4e-14f0-4eea-8036-42713f7c13af;Aktivitetssted;32;664937;6067429;1;21-08-1996 10:25:00 +02:00;9999;2,7;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;16-06-1997;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/077c0d0a-f288-477e-a97f-7aaf4a60d181;Aktivitetssted;32;666003;6065651;1;16-06-1997 10:00:00 +02:00;3,4;2,5;;;;Nej;DNN;9999999;9999988,200000241;10,799999758601189;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;23-09-1992;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/59bdbfeb-c186-4e63-a65a-fe5e3af75a79;Aktivitetssted;32;665547;6067368;1;23-09-1992 10:00:00 +02:00;4;4;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;22-05-2014;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/54d06cca-932c-4290-bec0-a009f268aec2;Aktivitetssted;32;666003;6065651;1;22-05-2014 13:30:00 +02:00;2,8;2,8;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;18-06-2003;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/cb621662-43d6-413e-93f3-ba5997acadba;Aktivitetssted;32;666003;6065651;1;18-06-2003 14:00:00 +02:00;3,1;1,5;;;;Nej;DNN;9999999;9999988,420000236;10,579999763518572;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;15-04-1995;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8242a02d-03e7-4a7f-bd5c-e18e7e3ddd99;Aktivitetssted;32;664937;6067429;1;15-04-1995 10:45:00 +02:00;9999;1,5;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;19-08-2014;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4ac92cb4-2bac-4c67-952c-15d2524231ef;Aktivitetssted;32;666003;6065651;1;19-08-2014 12:03:00 +02:00;1,9;1,7;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;15-07-1997;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/45e95dec-0ad5-4c73-bf57-b7e7c25c37f5;Aktivitetssted;32;666003;6065651;1;15-07-1997 11:10:00 +02:00;2,9;2,9;;;;Ja;DNN;9999999;9999988,26000024;10,739999759942293;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;15-11-2000;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f13d2d2d-8e54-4145-a2de-4646819f5453;Aktivitetssted;32;666003;6065651;1;15-11-2000 10:10:00 +01:00;3;3;;;;Ja;DNN;9999999;9999988,430000236;10,56999976374209;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;04-04-1995;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/94466dfc-820b-4eef-bd8f-2228753cd1a0;Aktivitetssted;32;666003;6065651;1;04-04-1995 12:00:00 +02:00;3;1,9;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;07-05-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2fa86c95-f1d8-45eb-bb59-d490dc52ce6e;Aktivitetssted;32;664937;6067429;1;07-05-1996 07:00:00 +02:00;9999;1,85;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;31-10-1994;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/43369133-1aa3-43c7-8457-c53656b2f6ea;Aktivitetssted;32;666003;6065651;1;31-10-1994 13:30:00 +01:00;2,2;2;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;15-05-1995;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8b90004c-25ed-4218-b243-571ff7e7f7cd;Aktivitetssted;32;666003;6065651;1;15-05-1995 12:30:00 +02:00;2,7;0,9;;;;Nej;DNN;9999999;9999988,180000242;10,819999758154154;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;29-05-1973;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f8e72a99-c8a1-407e-92f6-883ef66b1c23;Aktivitetssted;32;665547;6067368;1;29-05-1973 00:01:00 +01:00;0,4;0,4;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;30-05-2001;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a588e258-24ed-40e1-83e8-b15a88b88872;Aktivitetssted;32;666003;6065651;1;30-05-2001 09:10:00 +02:00;2,9;2,5;;;;Nej;DNN;9999999;9999988,320000239;10,679999761283398;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;04-03-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9c664a3f-1239-42a5-99a1-085bd44fbda6;Aktivitetssted;32;666003;6065651;1;04-03-1991 12:15:00 +01:00;3,1;1,8;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;19-09-2001;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8b61ec3c-d803-4f44-a664-866b83724a19;Aktivitetssted;32;666003;6065651;1;19-09-2001 11:15:00 +02:00;2,9;2,1;;;;Nej;DNN;9999999;9999988,410000237;10,589999763295054;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;04-03-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a3f27037-1953-49fc-8d6e-a30b2542006a;Aktivitetssted;32;666003;6065651;1;04-03-1996 14:00:00 +01:00;2,7;;;;;;DNN;9999999;9999988,360000238;10,639999762177467;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;14-08-2001;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/54293349-46c1-4079-97b0-d06a067bca9d;Aktivitetssted;32;664937;6067429;1;14-08-2001 10:25:00 +02:00;9999;1,95;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;19-06-2002;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/73de22f4-96cd-4f87-ba6e-57cc8ffead56;Aktivitetssted;32;664937;6067429;1;19-06-2002 11:45:00 +02:00;9999;1,6;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;18-11-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/83d0a747-6abc-472d-9145-2d67e10de2e2;Aktivitetssted;32;666003;6065651;1;18-11-1991 11:45:00 +01:00;2,9;1,1;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;20-02-1989;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/be7b5cb7-7466-4aa0-8684-b68d1b0e9e2a;Aktivitetssted;32;665547;6067368;1;20-02-1989 12:45:00 +01:00;1,6;1,6;;;;Ja;;;;;2
Station;64000213;Røgbølle Sø - st 54.35.15;32;665889;6065463;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;30-08-2005;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9aaed04e-8a04-47a8-a235-ee505b076217;Aktivitetssted;32;665889;6065463;1;30-08-2005 11:00:00 +02:00;1,8;1,8;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;19-07-2001;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ae55b2c2-3d4f-4062-b382-67cd6b56c52e;Aktivitetssted;32;666003;6065651;1;19-07-2001 09:30:00 +02:00;3,1;2,8;;;;Nej;DNN;9999999;9999988,420000236;10,579999763518572;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;07-10-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/35490c4a-8d7c-4c9a-9f75-35bc79b0fd97;Aktivitetssted;32;666003;6065651;1;07-10-1991 11:45:00 +01:00;3,03;1,1;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;21-08-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0c2b344f-bbf7-4c93-be3a-1adc854f9455;Aktivitetssted;32;666003;6065651;1;21-08-1996 10:50:00 +02:00;2,8;1,6;;;;Nej;DNN;9999999;9999988,510000234;10,489999765530229;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;25-07-1994;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/838db664-cedc-4d16-827a-c30ab2d2c256;Aktivitetssted;32;666003;6065651;1;25-07-1994 12:20:00 +02:00;2,75;2,35;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;27-03-1974;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7af68b95-30a0-4aa4-bf0c-6df46a70e93b;Aktivitetssted;32;665547;6067368;1;27-03-1974 00:01:00 +01:00;0,8;0,8;;;;Ja;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;09-01-1992;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3d07dd7f-473d-42d0-a0a6-f49a6696ff1a;Aktivitetssted;32;665547;6067368;1;09-01-1992 11:45:00 +01:00;1,35;1,3;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;30-08-2005;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/199850ab-32ea-4825-be83-1b0b2885ed88;Aktivitetssted;32;666003;6065651;1;30-08-2005 11:00:00 +02:00;3,2;3,2;;;;Ja;DNN;9999999;9999988,430000236;10,56999976374209;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;04-09-1995;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/bb581d40-eb92-4d52-a5e0-42748c79531a;Aktivitetssted;32;666003;6065651;1;04-09-1995 12:30:00 +02:00;2,7;1,1;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;04-09-1990;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c2a74f7-dbd3-43c3-8b77-fe66639ccfd8;Aktivitetssted;32;666003;6065651;1;04-09-1990 13:20:00 +02:00;2,4;1,6;;;;Nej;;;;;2
