﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Feltmåling Nr;Startdato;Dybde;Parameter;Resultat-attribut;Resultat;Enhed;Kvalitetsmærke
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;21-08-1989;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4b284a0f-f688-4c0a-bb33-88941d9ff429;Aktivitetssted;32;665547;6067368;1;21-08-1989 12:10:00 +02:00;0,2;Oxygen indhold; =;11;mg/l;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;11-12-1990;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b1db4e95-3ff4-48aa-8ce8-2b65d4c7a7e3;Aktivitetssted;32;665547;6067368;1;11-12-1990 10:20:00 +01:00;0,5;Oxygen indhold; =;13,5;mg/l;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;01-07-1992;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e9673513-c35f-423e-b437-48b57c71acf8;Aktivitetssted;32;666003;6065651;1;01-07-1992 12:30:00 +02:00;2;pH; =;8,85;pH;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;13-03-1990;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a0903470-a12c-4ec3-b3b5-6eeea6dffa29;Aktivitetssted;32;666003;6065651;1;13-03-1990 12:25:00 +01:00;2;pH; =;8,51;pH;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;05-05-1997;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a19cc774-2c84-4e90-aba0-224dd4a0aca1;Aktivitetssted;32;666003;6065651;1;05-05-1997 12:30:00 +02:00;0,2;Oxygen indhold; =;11,1;mg/l;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;13-06-1994;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8ddd0161-6425-4b20-9931-7a96766bdb13;Aktivitetssted;32;666003;6065651;1;13-06-1994 13:00:00 +02:00;2;Temperatur; =;16,7;grader C;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;23-04-2014;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/06ca9e4b-b14a-4c2f-b5c2-7f6df2277580;Aktivitetssted;32;666003;6065651;1;23-04-2014 11:57:00 +02:00;2,54;Oxygenmætning; =;102,08;pct;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;09-01-1990;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/89ef125e-675a-4548-8b36-02d17a15fea3;Aktivitetssted;32;666003;6065651;1;09-01-1990 09:30:00 +01:00;0,2;pH; =;8,03;pH;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;12-09-2007;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e1fb28ab-0220-4f11-ad5c-882f3f5f9fbc;Aktivitetssted;32;666003;6065651;1;12-09-2007 11:30:00 +02:00;0,2;pH; =;9,6;pH;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;06-08-1991;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2080c0c5-6fb5-4db0-aaf0-77537787837a;Aktivitetssted;32;666003;6065651;1;06-08-1991 13:20:00 +02:00;0,2;Temperatur; =;23,6;grader C;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;23-04-1991;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fba3f90c-bf67-4a23-86dd-d90baaac84e5;Aktivitetssted;32;665547;6067368;1;23-04-1991 10:25:00 +02:00;0,5;pH; =;8,45;pH;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;02-09-1996;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e6e37259-4c41-47b1-bd40-08079b47ffce;Aktivitetssted;32;666003;6065651;1;02-09-1996 12:00:00 +02:00;0,2;Temperatur; =;17,3;grader C;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;06-07-2022;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/82642265-6693-4b45-b90b-80834a61a7d9;Aktivitetssted;32;666002,9998598415;6065651,003809391;1;06-07-2022 12:00:00 +02:00;0,2;Temperatur;;21;grader C;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;06-08-2007;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/217cd550-9115-479e-9171-a406373fe625;Aktivitetssted;32;666003;6065651;1;06-08-2007 12:10:00 +02:00;2;pH; =;9,26;pH;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;07-08-1990;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4e119944-1e33-4a0c-8479-5f857bfa840b;Aktivitetssted;32;666003;6065651;1;07-08-1990 12:10:00 +02:00;2;pH; =;8,56;pH;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;07-05-2007;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ae9bf6bf-993d-4c74-9907-673cb2c27029;Aktivitetssted;32;666003;6065651;1;07-05-2007 12:00:00 +02:00;2;pH; =;8,3;pH;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;01-06-1995;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7aa73ae3-85d0-497f-bf14-f2b85cf5eefb;Aktivitetssted;32;666003;6065651;1;01-06-1995 12:30:00 +02:00;0,2;Temperatur; =;17,3;grader C;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;13-03-1990;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a0903470-a12c-4ec3-b3b5-6eeea6dffa29;Aktivitetssted;32;666003;6065651;1;13-03-1990 12:25:00 +01:00;2,5;pH; =;8,51;pH;2
